,ME,R,measured_displacement,t,axis,dimension,filename,from,position,rsa_axis,to,true_displacement,displacement_error
198,0.02509333685527722,"[[0.9999999889585343, -0.0001449306480193796, 3.283351220911951e-05], [0.00014492108579757963, 0.9999999471441705, 0.0002910490259234516], [-3.2875692397453235e-05, -0.00029104426444136503, 0.999999957106212]]",321.585773223256,"[0.321585773223256, 0.00021324290908555696, 0.013933435530702807]",x,0,delta x at entrance corner.yaml,dx150,entrance corner,Ant-Post,dx500,350.0,-28.414226776743988
199,0.011834724337006474,"[[0.9999999917896644, -6.994619385029378e-05, -0.00010736946318889603], [6.995807516056485e-05, 0.9999999914302913, 0.0001106584168114261], [0.00010736172213314516, -0.00011066592726380583, 0.9999999881132569]]",49.100937233471804,"[0.0491009372334718, -0.002413750617855777, 0.013977348821902475]",x,0,delta x at entrance corner.yaml,dx200,entrance corner,Ant-Post,dx250,50.0,-0.8990627665281963
200,0.019123214472767026,"[[0.9999999804499805, 0.00019093820745606102, -5.1406609456287516e-05], [-0.00019093099060922116, 0.9999999719227957, 0.0001403558504114324], [5.143340730711055e-05, -0.00014034603255251246, 0.9999999888287978]]",83.68480661624135,"[0.08368480661624135, 0.011806603968744462, 0.0003485882219617254]",x,0,delta x at entrance corner.yaml,dx200,entrance corner,Ant-Post,dx300,100.0,-16.315193383758654
201,0.016539481169857605,"[[0.9999999892671343, -1.7757145588213902e-06, -0.00014650112005767666], [1.774511208543712e-06, 0.9999999999646901, -8.21406242580304e-06], [0.00014650113463784924, 8.213802370017074e-06, 0.9999999892349754]]",145.72418559826062,"[0.1457241855982606, 0.003142585472131389, 0.001471534593660198]",x,0,delta x at entrance corner.yaml,dx200,entrance corner,Ant-Post,dx350,150.0,-4.275814401739382
202,0.014237296955766796,"[[0.9999999880613485, -0.00010335940731520377, -0.0001148657308934903], [0.00010334445523695406, 0.99999998618806, -0.00013016836691214637], [0.00011487918343205088, 0.00013015649462167565, 0.99999998493103]]",189.2355779659799,"[0.1892355779659799, 0.0037526519089539096, -0.011043354017814975]",x,0,delta x at entrance corner.yaml,dx200,entrance corner,Ant-Post,dx400,200.0,-10.7644220340201
203,0.020375742355893733,"[[0.9999999422255286, -0.0003396690472506424, -1.3186308569720516e-05], [0.0003396690588580388, 0.9999999423120782, 8.780027623362082e-07], [1.3186009578305063e-05, -8.824816926103647e-07, 0.9999999999126755]]",243.71729159183533,"[0.24371729159183533, -0.0031714129376833183, 0.0009265954677459832]",x,0,delta x at entrance corner.yaml,dx200,entrance corner,Ant-Post,dx450,250.0,-6.282708408164666
204,0.029688697952798593,"[[0.9999999681396425, -0.0002504977808465823, -3.11701317040256e-05], [0.00025050218338963735, 0.9999999586388378, 0.00014131871168785001], [3.113473039167589e-05, -0.00014132651537122966, 0.9999999895287229]]",280.26952696715006,"[0.2802695269671501, -0.0006546530639874568, 0.0101949155970321]",x,0,delta x at entrance corner.yaml,dx200,entrance corner,Ant-Post,dx500,300.0,-19.730473032849943
205,0.01663294029392041,"[[0.9999999643480827, 0.0002611110566164098, 5.590035093974743e-05], [-0.00026111271928148943, 0.9999999654678939, 2.973814940044263e-05], [-5.589258405026226e-05, -2.975274463217898e-05, 0.9999999979953964]]",34.58539293346722,"[0.03458539293346722, 0.014212800902567685, -0.013636594489111888]",x,0,delta x at entrance corner.yaml,dx250,entrance corner,Ant-Post,dx300,50.0,-15.414607066532781
206,0.008876886310094288,"[[0.9999999969047496, 6.82568924337152e-05, -3.913435581075906e-05], [-6.826154333438432e-05, 0.9999999906068752, -0.00011885542309469018], [3.91262427413898e-05, 0.00011885809409785924, 0.9999999921709457]]",96.62116624780231,"[0.0966211662478023, 0.005557512116471992, -0.01250485167556852]",x,0,delta x at entrance corner.yaml,dx250,entrance corner,Ant-Post,dx350,100.0,-3.3788337521976928
207,0.01487966076874871,"[[0.9999999994220587, -3.314488753192877e-05, -7.5695293309005125e-06], [3.3143063383366234e-05, 0.999999970444277, -0.00024085884247731292], [7.577512346234837e-06, 0.00024085859146140193, 0.9999999709648588]]",140.1243403217925,"[0.1401243403217925, 0.006163164473536293, -0.025022484606842404]",x,0,delta x at entrance corner.yaml,dx250,entrance corner,Ant-Post,dx400,150.0,-9.875659678207512
208,0.015370097572472402,"[[0.99999995925133, -0.0002695310481588775, 9.407631006759119e-05], [0.00026954137482538475, 0.9999999576485978, -0.0001097736322672222], [-9.404671868094614e-05, 0.00010979898525208537, 0.9999999895496985]]",194.61550694753427,"[0.19461550694753427, -0.0007557359237426106, -0.01305376689855921]",x,0,delta x at entrance corner.yaml,dx250,entrance corner,Ant-Post,dx450,200.0,-5.384493052465729
209,0.023553624587228157,"[[0.9999999808460845, -0.00018033448661054966, 7.607433445348898e-05], [0.00018033215065191063, 0.9999999832685431, 3.0712013852712895e-05], [-7.607987161630894e-05, -3.069829461577031e-05, 0.9999999966347343]]",231.17436152449298,"[0.23117436152449297, 0.0017567920091445526, -0.0037857377097724678]",x,0,delta x at entrance corner.yaml,dx250,entrance corner,Ant-Post,dx500,250.0,-18.82563847550702
210,0.014577711850862917,"[[0.9999999768796156, -0.00019290679173615237, -9.501440858147357e-05], [0.00019289265952787826, 0.9999999703367608, -0.000148724240925705], [9.504309567887824e-05, 0.00014870590990517042, 0.9999999844266807]]",62.03564442480009,"[0.06203564442480009, -0.008649896261076153, 0.0011367663398930607]",x,0,delta x at entrance corner.yaml,dx300,entrance corner,Ant-Post,dx350,50.0,12.03564442480009
211,0.014796513541449159,"[[0.9999999545674623, -0.00029466850147525476, -6.352595999531324e-05], [0.0002946513152738839, 0.9999999200381494, -0.00027037806341165607], [6.360562681446978e-05, 0.00027035933312010503, 0.999999961430077]]",105.54306806385024,"[0.10554306806385025, -0.008045184519448056, -0.011382958923543846]",x,0,delta x at entrance corner.yaml,dx300,entrance corner,Ant-Post,dx400,100.0,5.543068063850242
212,0.013628533527876416,"[[0.9999998581787648, -0.0005312134520715366, 3.8140777467451466e-05], [0.0005312187601627942, 0.9999998492016096, -0.0001392960432357207], [-3.806677578372093e-05, 0.0001393162845768803, 0.9999999895709469]]",160.03015637788974,"[0.16003015637788973, -0.01495924779033991, 0.0005821581943661978]",x,0,delta x at entrance corner.yaml,dx300,entrance corner,Ant-Post,dx450,150.0,10.030156377889739
213,0.02127660253068424,"[[0.9999999020244699, -0.0004421990152179113, 2.0275154633911244e-05], [0.0004421989946295315, 0.9999999022294995, 1.0199211006612412e-06], [-2.0275603659877244e-05, -1.0109553474736247e-06, 0.999999999793939]]",196.58369404391098,"[0.196583694043911, -0.012451060564393806, 0.009850647660791927]",x,0,delta x at entrance corner.yaml,dx300,entrance corner,Ant-Post,dx500,200.0,-3.416305956089019
214,0.01622996924683872,"[[0.9999999943576171, -0.00010147128180068955, 3.143795809339557e-05], [0.00010147511369437344, 0.9999999874203918, -0.0001219098735737695], [-3.1425587347025106e-05, 0.00012191306305634195, 0.9999999920748189]]",43.50412963684594,"[0.04350412963684594, 0.0005991880671294732, -0.012523635509247857]",x,0,delta x at entrance corner.yaml,dx350,entrance corner,Ant-Post,dx400,50.0,-6.4958703631540615
215,0.014533498096569458,"[[0.9999999340615556, -0.0003378857284441225, 0.00013307937260161263], [0.00033788451158421964, 0.9999999428750175, 9.166241327172423e-06], [-0.00013308246214102393, -9.121275264462175e-06, 0.9999999911029308]]",97.99176228808092,"[0.09799176228808092, -0.00630607249661352, -0.0005605850838240468]",x,0,delta x at entrance corner.yaml,dx350,entrance corner,Ant-Post,dx450,100.0,-2.0082377119190795
216,0.01995520690998046,"[[0.9999999624342654, -0.0002487702094634313, 0.00011508627332392112], [0.0002487529879960514, 0.9999999578664441, 0.0001496297476959499], [-0.00011512349189825572, -0.00014960111402086205, 0.9999999821830439]]",134.55227753103063,"[0.13455227753103063, -0.0038041433131427624, 0.00870637480735021]",x,0,delta x at entrance corner.yaml,dx350,entrance corner,Ant-Post,dx500,150.0,-15.447722468969374
217,0.00980497153063878,"[[0.9999999668565964, -0.00023653062607384138, 0.00010168613171565499], [0.00023651729508166768, 0.9999999634372989, 0.00013109145758980246], [-0.00010171713514239843, -0.0001310674027161511, 0.9999999862374801]]",54.48888537714172,"[0.05448888537714172, -0.0068985476034778715, 0.011957103819452997]",x,0,delta x at entrance corner.yaml,dx400,entrance corner,Ant-Post,dx450,50.0,4.48888537714172
218,0.020774701342114073,"[[0.9999999856128834, -0.00014740319916216563, 8.394360962002344e-05], [0.0001473804020983574, 0.9999999522786602, 0.0002715173932143437], [-8.398362814680601e-05, -0.00027150501766526173, 0.9999999596158871]]",91.04640493811799,"[0.09104640493811798, -0.004402249962700868, 0.02122561795199423]",x,0,delta x at entrance corner.yaml,dx400,entrance corner,Ant-Post,dx500,100.0,-8.953595061882012
219,0.016580746777325534,"[[0.9999999958594634, 8.926306653021062e-05, -1.769686012942957e-05], [-8.92605808110762e-05, 0.999999986158498, 0.00014041208200798306], [1.7709393497537068e-05, -0.00014041050179457786, 0.9999999899856343]]",36.55719935833141,"[0.03655719935833141, 0.002494037319434838, 0.009266693024082024]",x,0,delta x at entrance corner.yaml,dx450,entrance corner,Ant-Post,dx500,50.0,-13.44280064166859
220,0.010727418769116452,"[[0.9999999627116017, -0.0001046186406042196, 0.0002522533161769685], [0.00010459991025777407, 0.9999999917718453, 7.426418173501707e-05], [-0.0002522610835195202, -7.423779329184943e-05, 0.9999999654265477]]",42.839621303611715,"[-0.0021286157773760437, 0.042839621303611713, 0.015580719237387287]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy50,50.0,-7.160378696388285
221,0.011590419361360413,"[[0.9999999891108232, -8.64134420857893e-05, 0.00011962888534550732], [8.639636340585783e-05, 0.9999999860773894, 0.00014276165347606613], [-0.00011964122020608796, -0.00014275131642109166, 0.9999999826540199]]",108.67302554244215,"[-0.00667731099171119, 0.10867302554244215, 0.0032433249098622633]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy100,100.0,8.673025542442147
222,0.013906324067500088,"[[0.9999999874384873, -9.400633768863154e-05, 0.0001276159537237143], [9.398146139955194e-05, 0.9999999765862783, 0.00019492287540994024], [-0.00012763427472207146, -0.00019491087942759226, 0.9999999728596196]]",166.27200137738538,"[-0.0187818556705212, 0.16627200137738538, 0.009194215681211359]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy150,150.0,16.27200137738538
223,0.01742284006989249,"[[0.9999997828391337, 0.0005159989638990603, 0.0004099594548622364], [-0.0005161386338649645, 0.9999998087760149, 0.0003406594253299852], [-0.0004097835965576075, -0.00034087094726557214, 0.9999998579421906]]",220.34345964812425,"[-0.053922765139473326, 0.22034345964812424, 0.01996331141144887]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy200,200.0,20.343459648124252
224,0.019239622532914898,"[[0.9999998724289239, 0.0004288365034880017, 0.0002669108274851598], [-0.0004288942497693971, 0.9999998846253382, 0.0002163308417366739], [-0.0002668180261284667, -0.00021644529065806061, 0.9999999409797867]]",271.2588215128713,"[-0.04835630682593107, 0.2712588215128713, 0.007877665215705824]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy250,250.0,21.258821512871293
225,0.06135214853617022,"[[0.9999978848247424, 0.0012857851712874259, 0.001605335645101403], [-0.0012850977530587595, 0.9999990821695128, -0.0004291665143203617], [-0.0016058859876153819, 0.00042710259332762955, 0.9999986193558315]]",326.5759999817602,"[-0.07160740324836874, 0.32657599998176023, -0.004145428331816387]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy300,300.0,26.57599998176022
226,0.01780736702664511,"[[0.9999999652725527, 0.00015348727598499847, 0.00021423480030521787], [-0.00015355594860434196, 0.9999999368281209, 0.0003205687528110054], [-0.00021418558354673815, -0.000320601638706592, 0.9999999256695595]]",375.6239885906975,"[-0.05074231605777868, 0.37562398859069746, 0.012738030079907908]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy350,350.0,25.62398859069748
227,0.028932472297219895,"[[0.9999999313776525, 0.00034382981325419796, 0.0001379338608418175], [-0.00034381737129587746, 0.9999999368253495, -9.021592315911613e-05], [-0.00013796487105164742, 9.016849291111227e-05, 0.999999986417669]]",407.45817237479235,"[-0.05386543690647321, 0.40745817237479237, 0.0228511599506699]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy400,400.0,7.458172374792355
228,0.07999717772865415,"[[0.9999996540850026, 0.0007558637910931212, 0.00034713081809000185], [-0.0007562116351866538, 0.9999992110479896, 0.0010030191226777661], [-0.0003463723983840601, -0.0010032812800823204, 0.999999436726259]]",511.1956919236482,"[-0.03258517220766676, 0.5111956919236482, 0.048169935533154885]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy450,450.0,61.19569192364821
229,0.019629107582576882,"[[0.9999999500135328, 0.00011052026282594229, 0.0002962401096784214], [-0.00011058951044572774, 0.9999999665657151, 0.0002337488570348048], [-0.00029621426578861117, -0.00023378160639849025, 0.9999999288016316]]",526.900605379471,"[-0.0500566141021283, 0.526900605379471, 0.004284712476736075]",y,1,delta y at entrance corner.yaml,dy0,entrance corner,Lat-Med,dy500,500.0,26.900605379471017
230,0.01017270311069327,"[[0.9999999910433491, 1.82271160403405e-05, -0.00013259364510769992], [-1.821804907239016e-05, 0.9999999974959686, 6.838250295038606e-05], [0.00013259489119146525, -6.838008674106502e-05, 0.9999999888713795]]",65.83068580445277,"[-0.0045404460180731914, 0.06583068580445277, -0.012332742268761925]",y,1,delta y at entrance corner.yaml,dy50,entrance corner,Lat-Med,dy100,50.0,15.83068580445277
231,0.012694041692358826,"[[0.9999999921844649, 1.0648776040146715e-05, -0.00012456995729975454], [-1.0633769633788842e-05, 0.9999999926874651, 0.00012046573327239165], [0.00012457123920127586, -0.00012046440768252781, 0.9999999849851664]]",123.43067637998217,"[-0.016641730486672453, 0.12343067637998217, -0.006384962338157965]",y,1,delta y at entrance corner.yaml,dy50,entrance corner,Lat-Med,dy150,100.0,23.430676379982174
232,0.01351609856584211,"[[0.9999997946247009, 0.0006211159194368978, 0.00015800496978179868], [-0.0006211579703171047, 0.9999997716430274, 0.0002662267248386817], [-0.00015783957604359014, -0.00026632481620882033, 0.9999999520788788]]",177.51633202628423,"[-0.051814409929722915, 0.17751633202628422, 0.004384233483433166]",y,1,delta y at entrance corner.yaml,dy50,entrance corner,Lat-Med,dy200,150.0,27.516332026284232
233,0.01729670226305634,"[[0.9999998573177586, 0.00053398424437913, 1.5009644352532136e-05], [-0.0005339863681876041, 0.9999998473685305, 0.00014185018185665314], [-1.4933896299054154e-05, -0.0001418581765624776, 0.999999989826618]]",228.43018170933604,"[-0.04624435909412991, 0.22843018170933604, -0.007698997533379625]",y,1,delta y at entrance corner.yaml,dy50,entrance corner,Lat-Med,dy250,200.0,28.43018170933604
234,0.06104975882155551,"[[0.9999981160431833, 0.0013912940110229882, 0.001353591909956107], [-0.0013906135437451819, 0.9999989063283641, -0.0005035236323459554], [-0.0013542909789846643, 0.00050164036048634, 0.9999989571259027]]",283.7469818549851,"[-0.06950258396653909, 0.2837469818549851, -0.01971940262942189]",y,1,delta y at entrance corner.yaml,dy50,entrance corner,Lat-Med,dy300,250.0,33.74698185498511
235,0.016420045872869885,"[[0.9999999658398512, 0.00025865534306043466, -3.765249364850016e-05], [-0.0002586460724597399, 0.9999999362902037, 0.00024601178245147744], [3.771612351148901e-05, -0.00024600203537759543, 0.9999999690302458]]",332.79568114719535,"[-0.04863281138005959, 0.3327956811471954, -0.0028382762392859767]",y,1,delta y at entrance corner.yaml,dy50,entrance corner,Lat-Med,dy350,300.0,32.79568114719535
236,0.029305639979531933,"[[0.9999998928629533, 0.0004486639333806924, -0.00011390678938919633], [-0.00044868268858553673, 0.9999998857818612, -0.0001646818431108204], [0.00011383288957568546, 0.00016473293347236812, 0.9999999799525662]]",364.6209741466667,"[-0.05173607693064598, 0.3646209741466667, 0.007285797941205731]",y,1,delta y at entrance corner.yaml,dy50,entrance corner,Lat-Med,dy400,350.0,14.620974146666697
237,0.08021229376428864,"[[0.9999996254578747, 0.0008602807550676586, 9.487429823464436e-05], [-0.0008603685757313296, 0.9999991978699183, 0.0009295296839387406], [-9.407456563495598e-05, -0.0009296109626556918, 0.999999563486622]]",468.36643744031136,"[-0.030476872165550634, 0.46836643744031137, 0.03258989801140901]",y,1,delta y at entrance corner.yaml,dy50,entrance corner,Lat-Med,dy450,400.0,68.36643744031136
238,0.019299964206759734,"[[0.9999999757708505, 0.00021562341141428553, 4.432654639211657e-05], [-0.0002156304612043985, 0.9999999640955124, 0.0001590989588053906], [-4.429223933976442e-05, -0.00015910851310399374, 0.999999986361339]]",484.06892950412276,"[-0.04793661148954495, 0.4840689295041228, -0.011289260615795018]",y,1,delta y at entrance corner.yaml,dy50,entrance corner,Lat-Med,dy500,450.0,34.068929504122764
239,0.009206837931323904,"[[0.9999999999393556, -7.569559807959375e-06, 7.999406701263822e-06], [7.569142709641312e-06, 0.9999999986120673, 5.213993721158817e-05], [-7.999801366437275e-06, -5.2139876659492554e-05, 0.9999999986087181]]",57.60009676355895,"[-0.01210243479930081, 0.05760009676355895, 0.005943718451569728]",y,1,delta y at entrance corner.yaml,dy100,entrance corner,Lat-Med,dy150,50.0,7.600096763558952
240,0.011867953658129855,"[[0.9999997762038745, 0.0006026723266348529, 0.0002904793784313361], [-0.0006027298317899237, 0.9999997987722853, 0.00019791952680595938], [-0.0002903600393568287, -0.00019809456309972148, 0.9999999382247945]]",111.68293820671035,"[-0.04723565131758228, 0.11168293820671035, 0.016715652427531525]",y,1,delta y at entrance corner.yaml,dy100,entrance corner,Lat-Med,dy200,100.0,11.682938206710347
241,0.012871261633981222,"[[0.9999998562478397, 0.0005155043893713782, 0.00014751109800824786], [-0.0005155152428989247, 0.99999986441727, 7.354914227988619e-05], [-0.00014747316310280176, -7.362517592660237e-05, 0.9999999864154999]]",162.59849466300935,"[-0.041663530405181906, 0.16259849466300935, 0.004637558026368134]",y,1,delta y at entrance corner.yaml,dy100,entrance corner,Lat-Med,dy250,150.0,12.598494663009348
242,0.05824224971027259,"[[0.9999979542398643, 0.0013723973852697452, 0.0014859480152325938], [-0.0013715491435646492, 0.9999988959992795, -0.0005717107389418748], [-0.0014867309890681819, 0.0005696715186311497, 0.9999987325518601]]",217.91279802684673,"[-0.06491726477416852, 0.21791279802684674, -0.007381254364663709]",y,1,delta y at entrance corner.yaml,dy100,entrance corner,Lat-Med,dy300,200.0,17.91279802684673
243,0.014208453987261848,"[[0.999999966687474, 0.0002400723069460982, 9.481739375549515e-05], [-0.00024008916112767262, 0.9999999553752432, 0.00017778274852523526], [-9.477470881001905e-05, -0.00017780550723162366, 0.9999999797014781]]",266.96220419963515,"[-0.04404682841550515, 0.2669622041996352, 0.009498522588959954]",y,1,delta y at entrance corner.yaml,dy100,entrance corner,Lat-Med,dy350,250.0,16.962204199635153
244,0.027455987684694688,"[[0.9999999072790885, 0.00043022414169037676, 1.8681608675759974e-05], [-0.00043021977755589144, 0.9999998803144757, -0.00023298492800078585], [-1.878184218037259e-05, 0.00023297686920092163, 0.99999997268451]]",298.7886379490914,"[-0.04714496239018777, 0.29878863794909144, 0.019624071715229875]",y,1,delta y at entrance corner.yaml,dy100,entrance corner,Lat-Med,dy400,300.0,-1.2113620509085763
245,0.08090742779014955,"[[0.9999996202096033, 0.0008413971275842455, 0.0002272257094445949], [-0.0008415925182622092, 0.9999992750498679, 0.0008611746465784058], [-0.00022650095484335302, -0.0008613655509698732, 0.999999603373274]]",402.5322351057911,"[-0.025906343483711684, 0.40253223510579106, 0.04492127956878481]",y,1,delta y at entrance corner.yaml,dy100,entrance corner,Lat-Med,dy450,350.0,52.532235105791074
246,0.01591145191064729,"[[0.9999999649473478, 0.0001971047493130693, 0.0001767908975444516], [-0.0001971208221993787, 0.9999999764401167, 9.090185583872972e-05], [-0.00017677297619188938, -9.09367018197165e-05, 0.9999999802409157]]",418.235817073001,"[-0.043351605822540565, 0.418235817073001, 0.0010506893531722248]",y,1,delta y at entrance corner.yaml,dy100,entrance corner,Lat-Med,dy500,400.0,18.235817073000987
247,0.012637360442348738,"[[0.9999997739117202, 0.0006102424144130576, 0.0002824547806153763], [-0.0006102835983615519, 0.9999998031562869, 0.00014574401106026526], [-0.00028236578583835004, -0.000145916355628789, 0.9999999494889884]]",54.08685201392213,"[-0.03510466303403955, 0.05408685201392213, 0.010774119992386687]",y,1,delta y at entrance corner.yaml,dy150,entrance corner,Lat-Med,dy200,50.0,4.086852013922133
248,0.01636851427668828,"[[0.9999998534924502, 0.0005230250838534027, 0.000139498531548065], [-0.0005230280692351089, 0.9999998629925744, 2.1365191405555095e-05], [-0.0001394873379046649, -2.1438149922965105e-05, 0.9999999900418438]]",105.00341186942867,"[-0.02953189859544888, 0.10500341186942867, -0.0013015084170859852]",y,1,delta y at entrance corner.yaml,dy150,entrance corner,Lat-Med,dy250,100.0,5.003411869428675
249,0.056218520988566265,"[[0.9999979563766649, 0.0013796215979556036, 0.0014777979363470673], [-0.001378701145167458, 0.9999988550950448, -0.000623692032522924], [-0.0014786567034073125, 0.0006216533162241967, 0.9999987135599268]]",160.3185233887753,"[-0.05279378025791865, 0.1603185233887753, -0.01332076605524433]",y,1,delta y at entrance corner.yaml,dy150,entrance corner,Lat-Med,dy300,150.0,10.318523388775304
250,0.014793024786180841,"[[0.9999999655811812, 0.00024758188889656353, 8.683803240620356e-05], [-0.00024759279551568304, 0.9999999614600924, 0.0001256090026332549], [-8.680693054535721e-05, -0.00012563049878116012, 0.9999999883407668]]",209.3665104549497,"[-0.031915783974655804, 0.2093665104549497, 0.003560415369552823]",y,1,delta y at entrance corner.yaml,dy150,entrance corner,Lat-Med,dy350,200.0,9.36651045494969
251,0.027978717760418013,"[[0.9999999040490604, 0.0004379358932657302, 1.0678176789938998e-05], [-0.00043793282946635897, 0.999999863422097, -0.0002852553678799381], [-1.0803098895527184e-05, 0.000285250664184681, 0.9999999592576758]]",241.19645931815674,"[-0.03501130129641541, 0.24119645931815675, 0.013684557226040638]",y,1,delta y at entrance corner.yaml,dy150,entrance corner,Lat-Med,dy400,250.0,-8.803540681843259
252,0.08031727572595027,"[[0.9999996155831251, 0.000848965828156207, 0.00021929574553229765], [-0.0008491430235621983, 0.9999993120796234, 0.0008091949125899242], [-0.0002186086158450506, -0.0008093808149748037, 0.9999996485564231]]",344.9353402514857,"[-0.013786003926518164, 0.3449353402514857, 0.03897677119133545]",y,1,delta y at entrance corner.yaml,dy150,entrance corner,Lat-Med,dy450,300.0,44.935340251485684
253,0.013778746273746536,"[[0.999999964809426, 0.00020464866522425612, 0.0001688196421523279], [-0.00020465520172286688, 0.9999999783091835, 3.8702462790394816e-05], [-0.00016881171808320658, -3.873701124610278e-05, 0.9999999850010238]]",360.6408378320428,"[-0.031223872548133205, 0.3606408378320428, -0.00488474518128815]",y,1,delta y at entrance corner.yaml,dy150,entrance corner,Lat-Med,dy500,350.0,10.640837832042791
254,0.01137171463357751,"[[0.9999999859517983, -8.740339567424249e-05, -0.00014302814519210821], [8.738560418779347e-05, 0.9999999884450654, -0.00012439302746002808], [0.00014303901591245226, 0.00012438052711157707, 0.999999982034662]]",50.90774148966051,"[0.005604371221478136, 0.050907741489660506, -0.012070727533244148]",y,1,delta y at entrance corner.yaml,dy200,entrance corner,Lat-Med,dy250,50.0,0.9077414896605092
255,0.05767118438343599,"[[0.999998989007755, 0.0007700814567374118, 0.001195390320746996], [-0.00076916199174491, 0.9999994081720982, -0.0007694447890206795], [-0.0011959821484459194, 0.0007685245623183528, 0.9999989894978387]]",106.22076420933978,"[-0.017666550434098215, 0.10622076420933978, -0.02408777864166366]",y,1,delta y at entrance corner.yaml,dy200,entrance corner,Lat-Med,dy300,100.0,6.220764209339777
256,0.008236556936013125,"[[0.9999999151220144, -0.0003626465917751864, -0.0001955592327575488], [0.0003626426324073321, 0.9999999340394892, -2.0281466071862535e-05], [0.00019556657486300934, 2.0210546236169135e-05, 0.9999999806726234]]",155.27624525861938,"[0.003199130339081894, 0.15527624525861938, -0.007209519145579942]",y,1,delta y at entrance corner.yaml,dy200,entrance corner,Lat-Med,dy350,150.0,5.276245258619383
257,0.02449831289458133,"[[0.9999999481327991, -0.00017257112155815785, -0.00027194412305555585], [0.00017245388434155082, 0.9999998922181875, -0.00043107223451804947], [0.00027201848436414185, 0.0004310253143391409, 0.999999870111552]]",187.10067433723464,"[0.0001450454706335724, 0.18710067433723462, 0.002916555715145821]",y,1,delta y at entrance corner.yaml,dy200,entrance corner,Lat-Med,dy400,200.0,-12.899325662765364
258,0.08020023561553483,"[[0.9999999696190013, 0.0002381679931444119, -6.35452929042614e-05], [-0.00023812577426875886, 0.9999997514836655, 0.0006635726961903242], [6.370331888960185e-05, -0.0006635575442581321, 0.9999997778166121]]",290.8351436244507,"[0.021335914604626235, 0.29083514362445073, 0.028200302394872822]",y,1,delta y at entrance corner.yaml,dy200,entrance corner,Lat-Med,dy450,250.0,40.83514362445072
259,0.01275348135404367,"[[0.9999999113176717, -0.0004055590107262299, -0.0001135188796602871], [0.0004055468414559239, 0.9999999120196444, -0.00010720290622849317], [0.00011356234677727482, 0.00010715685949858839, 0.9999999878105001]]",306.55025480055747,"[0.0038910181047668796, 0.3065502548005575, -0.015650966270285945]",y,1,delta y at entrance corner.yaml,dy200,entrance corner,Lat-Med,dy500,300.0,6.550254800557468
260,0.05229117429934088,"[[0.9999987373186313, 0.0008568640897089841, 0.001338336682314496], [-0.0008560014773577687, 0.9999994256306528, -0.0006449804918771294], [-0.0013388885742372453, 0.0006438340592949883, 0.9999988964269362]]",55.31052123189438,"[-0.02326171425880421, 0.05531052123189438, -0.012016126609501424]",y,1,delta y at entrance corner.yaml,dy250,entrance corner,Lat-Med,dy300,50.0,5.310521231894377
261,0.011187448956472534,"[[0.9999999607459121, -0.0002752191725257141, -5.256026780604326e-05], [0.00027522464417236846, 0.999999956704846, 0.00010412349311672994], [5.253160874899129e-05, -0.00010413795491077575, 0.9999999931978584]]",104.3695451480074,"[-0.002408482643910961, 0.1043695451480074, 0.004860287438717136]",y,1,delta y at entrance corner.yaml,dy250,entrance corner,Lat-Med,dy350,100.0,4.369545148007404
262,0.024163176841125334,"[[0.9999999880591454, -8.524899854566058e-05, -0.00012889653521451976], [8.520946870920754e-05, 0.999999949351576, -0.00030665321069333446], [0.000128922670564734, 0.00030664222382675074, 0.999999944674744]]",136.1911829450183,"[-0.005451255740977346, 0.1361911829450183, 0.014989058382777136]",y,1,delta y at entrance corner.yaml,dy250,entrance corner,Lat-Med,dy400,150.0,-13.808817054981688
263,0.08441056716315185,"[[0.9999999440689032, 0.00032493319957011826, 7.925026749909276e-05], [-0.00032499555191793775, 0.999999636686932, 0.0007880380035578117], [-7.899417899643861e-05, -0.0007880637154662832, 0.9999996863577005]]",239.92551309708534,"[0.015730164706791283, 0.23992551309708535, 0.04026723233775644]",y,1,delta y at entrance corner.yaml,dy250,entrance corner,Lat-Med,dy450,200.0,39.92551309708534
264,0.013756340721517313,"[[0.9999999489739023, -0.0003180978082539803, 2.9427463145616718e-05], [0.00031809730092350447, 0.9999999492583899, 1.724309901050236e-05], [-2.9432946644200232e-05, -1.7233737334098595e-05, 0.99999999941835]]",255.64293180611182,"[-0.0017125474630696703, 0.2556429318061118, -0.0035796213580567837]",y,1,delta y at entrance corner.yaml,dy250,entrance corner,Lat-Med,dy500,250.0,5.642931806111818
